id,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_total_listings_count,host_has_profile_pic,host_identity_verified,latitude,longitude,property_type,room_type,accommodates,bedrooms,beds,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month,host_since_days(how many days since home is as airbnb),first_reviewed(how many days between first review to last scraped date),last_reviewed(how many days between last review to last scraped date)
40872058,1.575428333,0.917160468,0.877953436,0,0,0,1,1,38.8515,-76.96918,Shared room in apartment,Shared room,3,1,1,2.176091259,3,7,3,3,7,7,3,7,1,29,59,89,364,0,0,0,95.20402085,9.730007474,9.55754858,9.840875093,9.820254111,9.698765894,9.535640786,1,2,0,0,2,1.531997805,313,1028.445847,337.1802049
40886580,1.575428333,0.917160468,0.877953436,0,0,0,1,1,38.91275,-77.01568,Entire apartment,Entire home/apt,2,1.449906367,1,1.995635195,3,30,3,3,1125,1125,3,1125,1,0,0,0,0,0,0,0,95.20402085,9.730007474,9.55754858,9.840875093,9.820254111,9.698765894,9.535640786,1,1,1,0,0,1.531997805,2181,1028.445847,337.1802049
40887825,1,1,0.99,0,1202,1202,1,1,38.9117,-77.03698,Entire apartment,Entire home/apt,2,1,1,2.181843588,30,1125,30,730,1125,1125,726.8,1125,1,2,2,2,2,1,1,0,100,10,10,10,10,10,8,1,136,136,0,0,0.17,1408,174,174
40897645,1,1,0.98,1,3,3,1,1,38.92698,-76.97385,Entire house,Entire home/apt,12,6,6,2.599883072,1,90,1,2,1125,1125,1,1125,1,30,60,89,364,19,19,3,99,10,10,10,10,9,9,1,1,1,0,0,1.89,498,300,6
40900395,1,0.93,0.99,1,96,96,1,1,38.91465,-77.04337,Entire apartment,Entire home/apt,2,1.449906367,1,2.06069784,3,1125,3,3,1125,1125,3,1125,1,15,45,75,113,28,28,1,96,10,10,10,10,10,10,1,77,62,11,0,2.73,1914,307,26
40900667,1,0.93,0.99,1,96,96,1,1,38.91435,-77.04366,Entire apartment,Entire home/apt,4,1,1,1.995635195,2,1125,2,5,1125,1125,2,1125,1,25,55,85,123,11,11,2,93,9,9,10,10,10,9,1,77,62,11,0,1.12,1914,293,24
40901024,1,0.93,0.99,1,96,96,1,1,38.91508,-77.04318,Entire apartment,Entire home/apt,4,1,1,2.06069784,2,1125,2,3,1125,1125,2,1125,1,15,45,75,113,9,9,1,89,10,8,10,10,10,10,1,77,62,11,0,0.88,1914,307,29
40908490,1,1,0.98,0,4,4,1,1,38.91329,-77.02135,Entire condominium,Entire home/apt,6,2,2,2.26245109,1,60,1,2,1125,1125,1,1125,1,29,59,89,89,6,6,2,93,10,10,9,10,10,10,1,2,2,0,0,0.6,1565,297,20
40918906,4,0,1,0,0,0,1,1,38.91173,-77.04196,Entire apartment,Entire home/apt,4,1,1,2.041392685,7,1125,7,7,1125,1125,7,1125,1,29,59,89,89,0,0,0,95.20402085,9.730007474,9.55754858,9.840875093,9.820254111,9.698765894,9.535640786,0,1,1,0,0,1.531997805,2794,1028.445847,337.1802049
40945181,1,1,1,1,0,0,1,0,38.95389,-77.08189,Entire guest suite,Entire home/apt,2,1.449906367,1,1.929418926,1,1125,1,2,1125,1125,1,1125,1,5,35,52,53,17,17,6,99,10,10,10,10,10,10,0,1,1,0,0,1.71,1983,298,6
40950741,1,0.95,1,0,7,7,1,1,38.90706,-77.02637,Shared room in hostel,Shared room,1,1,12,1.462397998,1,365,1,1,9,14,1,14,1,30,60,90,365,29,29,9,86,9,9,9,9,9,9,1,7,0,0,7,3.41,1627,254,5
40950757,1,0.95,1,0,7,7,1,1,38.90556,-77.02726,Shared room in hostel,Shared room,1,1,10,1.477121255,1,365,1,1,1,14,1,13.8,1,30,60,86,360,2,2,1,80,9,9,9,9,9,9,1,7,0,0,7,0.25,1627,236,16
40950769,1,0.95,1,0,7,7,1,1,38.9076,-77.02636,Shared room in hostel,Shared room,1,1,8,1.505149978,1,365,1,1,1,14,1,13.8,1,30,60,86,360,3,3,0,100,10,10,10,10,10,10,1,7,0,0,7,0.39,1627,231,57
40950779,1,0.95,1,0,7,7,1,1,38.90718,-77.02737,Shared room in hostel,Shared room,1,1,6,1.491361694,1,365,1,1,1,14,1,13.8,1,30,60,86,360,0,0,0,95.20402085,9.730007474,9.55754858,9.840875093,9.820254111,9.698765894,9.535640786,1,7,0,0,7,1.531997805,1627,1028.445847,337.1802049
40950787,1,0.95,1,0,7,7,1,1,38.90716,-77.02605,Shared room in hostel,Shared room,2,1,1,1.505149978,1,365,1,1,1,14,1,13.8,1,30,60,86,360,7,7,0,97,10,9,10,9,10,10,1,7,0,0,7,0.81,1627,259,223
40950797,1,0.95,1,0,7,7,1,1,38.90739,-77.02634,Shared room in hostel,Shared room,1,1,4,1.62324929,1,365,1,1,1,14,1,13.8,1,30,60,86,360,1,1,0,100,10,10,10,10,10,10,1,7,0,0,7,0.12,1627,242,242
40950812,1,0.95,1,0,7,7,1,1,38.9067,-77.02704,Shared room in hostel,Shared room,2,1,1,1.716003344,1,365,1,1,1,14,1,13.5,1,17,46,72,346,1,1,0,100,8,8,10,6,10,10,1,7,0,0,7,0.12,1627,246,246
40961021,1,0.99,0.97,0,460,460,1,1,38.90056,-77.03365,Entire apartment,Entire home/apt,3,1,2,2.238046103,2,1125,1,5,1125,1125,3,1125,1,19,49,79,354,10,10,2,84,9,9,9,9,10,9,1,27,27,0,0,1.03,2035,289,12
40962219,1,0.99,0.97,0,460,460,1,1,38.89983,-77.05037,Entire apartment,Entire home/apt,3,1,2,2.252853031,10,1125,10,10,1125,1125,10,1125,1,0,0,0,0,1,1,0,40,10,10,4,2,10,10,0,27,27,0,0,0.2,2035,147,147
40964440,1,0.99,0.97,0,460,460,1,1,38.90193,-77.04934,Entire apartment,Entire home/apt,3,1,1,2.396199347,21,1125,21,21,1125,1125,21,1125,1,29,59,89,364,0,0,0,95.20402085,9.730007474,9.55754858,9.840875093,9.820254111,9.698765894,9.535640786,0,27,27,0,0,1.531997805,2035,1028.445847,337.1802049
40970056,4,0.4,1,0,1,1,1,0,38.90394,-77.0203,Entire condominium,Entire home/apt,3,1,2,2.214843848,3,7,3,3,7,7,3,7,1,30,60,90,90,0,0,0,95.20402085,9.730007474,9.55754858,9.840875093,9.820254111,9.698765894,9.535640786,0,1,1,0,0,1.531997805,309,1028.445847,337.1802049
40971368,1,1,0.84,0,1386,1386,1,1,38.89627,-77.0009,Entire house,Entire home/apt,6,3,3,2.283301229,30,1125,30,30,1125,1125,30,1125,1,0,0,0,1,0,0,0,95.20402085,9.730007474,9.55754858,9.840875093,9.820254111,9.698765894,9.535640786,1,232,232,0,0,1.531997805,1818,1028.445847,337.1802049
40988436,2,0.8,0.92,0,6,6,1,1,38.96861,-77.02597,Private room in house,Private room,1,1,1,1.73239376,60,190,60,60,190,190,60,190,1,0,30,60,240,1,1,0,80,4,10,10,10,6,6,0,6,2,4,0,0.14,1418,219,219
41001530,1,1,1,0,2,2,1,1,38.97032,-77.02649,Private room in apartment,Private room,1,1,1.796050776,1.903089987,1,15,1,1,15,15,1,15,1,30,60,90,365,0,0,0,95.20402085,9.730007474,9.55754858,9.840875093,9.820254111,9.698765894,9.535640786,1,1,0,1,0,1.531997805,955,1028.445847,337.1802049
41004361,1,0.9,0.99,0,7,7,1,1,38.96507,-77.0273,Private room in apartment,Private room,1,1,1,1.591064607,1,1125,1,1,1125,1125,1,1125,1,0,0,0,0,13,13,0,98,10,10,10,10,10,10,1,6,0,6,0,1.34,320,289,33
41010682,1,0.97,0.95,0,9,9,1,1,38.91025,-77.04071,Entire apartment,Entire home/apt,3,1,1,2.1430148,2,60,2,2,1125,1125,2,1125,1,11,31,57,137,18,18,2,91,9,9,10,10,10,9,1,8,8,0,0,1.8,822,299,12
41011043,1,0.97,0.95,0,9,9,1,1,38.91031,-77.0396,Entire apartment,Entire home/apt,3,1,1,2.1430148,2,90,2,2,1125,1125,2,1125,1,10,35,61,141,19,19,1,92,9,9,9,9,10,9,1,8,8,0,0,1.93,822,294,19
41011067,1,1,1,1,1,1,1,1,38.85501,-76.96668,Entire guest suite,Entire home/apt,3,1.449906367,2,2.255272505,2,31,2,2,1125,1125,2,1125,1,22,52,82,172,14,14,0,100,10,10,10,10,10,10,1,1,1,0,0,1.88,1678,222,116
41011192,1,0.97,0.95,0,9,9,1,1,38.91721,-77.03494,Entire house,Entire home/apt,8,4,4,2.525044807,2,90,2,2,1125,1125,2,1125,1,9,28,49,122,19,19,2,97,10,9,9,10,10,9,0,8,8,0,0,1.89,822,301,20
41024183,1,0.99,0.97,0,460,460,1,1,38.89954,-77.03355,Entire apartment,Entire home/apt,3,1,1,2.167317335,2,1125,1,5,1125,1125,3,1125,1,19,46,76,347,6,6,0,97,10,10,10,9,10,10,1,27,27,0,0,0.67,2035,269,87
41028528,1,1,0.98,1,0,0,1,1,38.89537,-77.00126,Entire apartment,Entire home/apt,4,2,2,2.198657087,2,30,2,5,1125,1125,2.9,1125,1,0,21,46,128,28,28,2,97,10,10,10,10,10,9,1,1,1,0,0,3.01,1874,278,6
41030086,2,0.8,0.62,0,1,1,1,1,38.91927,-77.03084,Entire apartment,Entire home/apt,4,2,4,2.113943352,2,1125,2,2,1125,1125,2,1125,1,0,26,53,143,2,2,0,70,7,9,10,7,10,7,0,1,1,0,0,1.46,1995,40,34
41033518,1,0.99,1,1,15,15,1,1,38.90455,-77.05194,Entire condominium,Entire home/apt,4,1.449906367,1,1.880813592,1,1125,1,2,1125,1125,1,1125,1,15,41,71,71,26,26,1,97,10,10,10,10,10,10,1,14,14,0,0,2.7,3155,288,15
41049221,1,1,0.99,1,3,3,1,1,38.86377,-76.96951,Entire condominium,Entire home/apt,6,2,3,1.84509804,3,1125,3,3,1125,1125,3,1125,1,13,39,59,149,18,18,4,97,10,10,10,10,10,10,1,6,6,0,0,1.84,512,292,18
41049900,1,0.99,0.99,0,393,393,1,1,38.9,-76.97672,Entire townhouse,Entire home/apt,8,3,5,2.033423755,2,1125,2,3,1125,1125,2.2,1125,1,0,0,0,19,3,3,1,67,7,8,7,7,7,6,1,15,15,0,0,0.92,1310,97,27
41049930,1,1,0.99,1,3,3,1,1,38.86567,-76.96933,Entire apartment,Entire home/apt,16,6,9,2.431363764,3,1125,3,3,1125,1125,3,1125,1,12,38,57,145,7,7,2,100,10,10,10,10,9,10,1,6,6,0,0,0.88,512,238,6
41050961,1,1,0.99,1,3,3,1,1,38.86516,-76.96751,Entire apartment,Entire home/apt,12,4,6,2.230448921,3,1125,3,3,1125,1125,3,1125,1,13,39,59,149,7,7,0,94,9,10,10,10,9,9,1,6,6,0,0,0.85,512,245,34
41050978,1,1,1,0,0,0,1,1,38.90083,-76.98952,Private room in house,Private room,2,1,1,1.84509804,1,21,1,1,21,21,1,21,1,0,0,0,0,2,2,2,90,9,10,10,10,10,9,0,1,0,1,0,2,1482,16,13
41061028,1.575428333,0.917160468,0.877953436,0,0,0,1,1,38.93392,-77.04456,Entire apartment,Entire home/apt,2,1,1,2,7,1125,7,7,1125,1125,7,1125,1,0,0,0,0,0,0,0,95.20402085,9.730007474,9.55754858,9.840875093,9.820254111,9.698765894,9.535640786,1,1,1,0,0,1.531997805,3034,1028.445847,337.1802049
41062785,1,0.97,0.95,0,9,9,1,1,38.88309,-77.0193,Entire guesthouse,Entire home/apt,3,1,1,2.173186268,1,1125,1,4,1125,1125,1.5,1125,1,30,60,90,170,3,3,0,100,10,10,10,10,10,9,0,8,8,0,0,0.4,822,224,76
41062883,2,0.8,0.97,0,5,5,1,1,38.92174,-77.07422,Private room in townhouse,Private room,3,1,1,1.919078092,1,1125,1,1,1125,1125,1,1125,1,30,60,90,365,0,0,0,95.20402085,9.730007474,9.55754858,9.840875093,9.820254111,9.698765894,9.535640786,1,5,1,4,0,1.531997805,2574,1028.445847,337.1802049
41063366,1,1,0.92,0,1,1,1,0,38.96671,-77.03258,Entire townhouse,Entire home/apt,2,1,1,1.838849091,21,1125,21,21,1125,1125,21,1125,1,15,45,75,350,1,1,1,100,10,10,10,10,10,10,0,1,1,0,0,1,2736,24,24
41078150,1.575428333,0.917160468,0.94,0,0,0,1,1,38.89756,-76.98477,Entire condominium,Entire home/apt,3,1,1,1.986771734,1,1125,1,2,1125,1125,1,1125,1,0,0,0,0,9,9,0,98,10,10,10,10,10,10,0,1,1,0,0,0.91,1788,296,209
41103081,1,0.9,0.99,0,7,7,1,1,38.96633,-77.02704,Private room in apartment,Private room,3,1,2,1.838849091,1,1125,1,1,1125,1125,1,1125,1,22,52,82,357,9,9,1,91,10,8,10,9,10,9,1,6,0,6,0,0.96,320,279,26
41103765,1,0.9,0.99,0,7,7,1,1,38.96468,-77.02746,Private room in apartment,Private room,2,1,1,1.69019608,1,1125,1,1,1125,1125,1,1125,1,20,50,80,355,2,2,0,100,10,10,10,10,9,10,1,6,0,6,0,0.26,320,229,180
41103811,1,0.9,0.99,0,7,7,1,1,38.96556,-77.02613,Private room in apartment,Private room,2,1,1,1.740362689,1,1125,1,1,1125,1125,1,1125,1,22,52,82,357,1,1,0,60,10,6,10,4,8,10,1,6,0,6,0,0.56,320,53,53
41105689,4,0,0.96,0,4,4,1,1,38.94152,-76.98486,Entire condominium,Entire home/apt,4,1.449906367,2,1.949390007,3,1125,3,3,1125,1125,3,1125,1,30,60,90,365,2,2,0,60,6,6,9,10,10,5,1,1,1,0,0,0.21,1899,283,278
41105794,1,0.9,0.99,0,7,7,1,1,38.96694,-77.02579,Private room in apartment,Private room,2,1,1,1.69019608,1,1125,1,1,1125,1125,1,1125,1,22,52,82,82,22,22,1,97,10,9,10,10,10,9,1,6,0,6,0,2.25,320,292,27
41105896,1,0.9,0.99,0,7,7,1,1,38.96665,-77.02629,Private room in house,Private room,2,1,1,1.69019608,2,1125,2,2,1125,1125,2,1125,1,22,52,82,357,13,13,0,88,9,8,9,9,9,8,1,6,0,6,0,1.37,320,283,53
41123506,1,1,0.98,1,0,0,1,1,38.94484,-76.99769,Private room in house,Private room,1,1,1,1.612783857,1,7,1,1,7,7,1,7,1,16,46,76,76,21,21,2,98,10,10,10,10,9,10,1,4,1,3,0,2.13,1814,295,27
41127001,1,1,0.99,1,40,40,1,1,38.90654,-77.01171,Entire apartment,Entire home/apt,4,1,2,2.049218023,4,365,4,5,1125,1125,4,1125,1,0,3,33,123,6,6,0,72,8,5,8,8,8,7,1,29,29,0,0,0.77,1837,234,88
41131515,1,1,1,1,2,2,1,1,38.9345,-77.06259,Entire apartment,Entire home/apt,4,1,2,2.049218023,1,1125,1,2,1125,1125,1,1125,1,12,35,65,155,28,28,4,99,10,10,10,10,10,10,1,1,1,0,0,3.13,2347,267,12
41131947,1,1,0.98,1,0,0,1,1,38.94574,-76.99725,Private room in house,Private room,2,1,1,1.633468456,1,7,1,1,7,7,1,7,1,28,58,88,88,11,11,2,100,10,10,10,9,10,10,1,4,1,3,0,1.1,1814,298,20
41132050,1,0.9,0.9,0,1,1,1,1,38.8875,-76.94299,Entire house,Entire home/apt,4,2,2,1.903089987,3,28,3,3,28,28,3,28,1,17,40,70,152,2,2,2,100,10,10,10,10,10,10,0,1,1,0,0,2,1573,12,4
41149018,2,1,1,0,0,0,1,1,38.91094,-77.01741,Entire condominium,Entire home/apt,2,1.449906367,1.796050776,1.838849091,5,1125,5,5,1125,1125,5,1125,1,14,18,43,303,3,3,2,100,10,9,10,10,10,10,1,1,1,0,0,0.74,2254,120,7
41151596,3,1,1,0,0,0,1,1,38.93559,-76.99079,Private room in house,Private room,3,1,2,1.770852012,1,7,1,1,7,7,1,7,1,29,59,89,89,1,1,0,100,10,10,10,10,10,10,0,3,0,3,0,0.54,300,55,55
41152512,3,1,1,0,0,0,1,1,38.93494,-76.9911,Private room in house,Private room,4,1,2,1.770852012,1,7,1,1,7,7,1,7,1,29,59,89,89,0,0,0,95.20402085,9.730007474,9.55754858,9.840875093,9.820254111,9.698765894,9.535640786,0,3,0,3,0,1.531997805,300,1028.445847,337.1802049
41152887,3,1,1,0,0,0,1,1,38.93494,-76.99296,Private room in house,Private room,2,1,1,1.770852012,1,7,1,1,7,7,1,7,1,26,56,86,86,0,0,0,95.20402085,9.730007474,9.55754858,9.840875093,9.820254111,9.698765894,9.535640786,0,3,0,3,0,1.531997805,300,1028.445847,337.1802049
41157132,1,1,1,0,0,0,1,1,38.9614,-77.07563,Entire guest suite,Entire home/apt,4,1,1,1.924279286,1,1125,1,2,1125,1125,1,1125,1,0,0,0,0,14,14,1,99,10,10,10,10,10,10,0,1,1,0,0,1.65,1402,254,29
41170597,1,1,0.98,1,0,0,1,1,38.94561,-76.99834,Private room in house,Private room,2,1,1,1.643452676,1,7,1,1,7,7,1,7,1,24,54,84,84,12,12,2,97,10,10,9,9,9,10,1,4,1,3,0,1.22,1814,294,16
41180587,1.575428333,0.917160468,1,0,1,1,1,1,38.92514,-77.03544,Entire condominium,Entire home/apt,2,1.449906367,1,1.875061263,2,1125,2,2,1125,1125,2,1125,1,0,0,0,0,12,12,0,95,10,9,10,10,10,10,1,1,1,0,0,1.25,3233,286,225
41193245,1,0.99,1,1,15,15,1,1,38.90349,-77.05113,Entire condominium,Entire home/apt,4,1.449906367,2,1.897627091,1,1125,1,2,1125,1125,1,1125,1,15,45,75,266,11,11,0,98,10,10,10,10,10,10,1,14,14,0,0,1.17,3155,281,62
41193860,1.575428333,0.917160468,0.877953436,0,1,1,1,1,38.92002,-77.04467,Entire apartment,Entire home/apt,5,2,1.796050776,2.204119983,6,1125,6,6,1125,1125,6,1125,1,0,0,6,9,0,0,0,95.20402085,9.730007474,9.55754858,9.840875093,9.820254111,9.698765894,9.535640786,0,1,1,0,0,1.531997805,2720,1028.445847,337.1802049
41195183,2,1,0.89,0,1,1,1,1,38.90462,-76.98989,Entire guest suite,Entire home/apt,4,1,1,2.06069784,1,12,1,2,12,12,1.1,12,1,30,60,90,90,2,2,0,100,10,10,10,10,10,10,0,1,1,0,0,0.21,384,279,41
41204749,2,0.83,1,1,2,2,1,0,38.89174,-76.93008,Private room in house,Private room,2,1,2,2.62324929,1,3,1,1,3,3,1,3,1,30,60,90,365,1,1,1,100,10,10,10,10,10,10,0,1,0,1,0,1,754,18,18
41217130,1,0.9,0.98,1,1,1,1,1,38.95875,-77.06763,Entire apartment,Entire home/apt,4,1,2,1.944482672,2,1125,2,2,1125,1125,2,1125,1,15,30,49,324,31,31,5,97,10,10,10,10,10,10,0,1,1,0,0,3.35,2221,277,4
41226467,1,1,0.99,0,1202,1202,1,1,38.90754,-77.03225,Entire apartment,Entire home/apt,2,1,1,2.190331698,30,1125,30,730,1125,1125,711.5,1125,1,17,18,18,18,0,0,0,95.20402085,9.730007474,9.55754858,9.840875093,9.820254111,9.698765894,9.535640786,1,136,136,0,0,1.531997805,1408,1028.445847,337.1802049
41234816,1,0.8,0.96,1,0,0,1,0,38.88296,-76.98968,Entire apartment,Entire home/apt,4,2,2,2.278753601,3,1125,3,3,1125,1125,3,1125,1,11,16,20,20,7,7,2,100,10,9,10,10,10,10,0,2,2,0,0,0.88,1559,237,19
41235661,1.575428333,0.917160468,1,0,1,1,1,1,38.88181,-76.93028,Private room in townhouse,Private room,2,1,1,1.62324929,2,1125,2,2,1125,1125,2,1125,1,0,22,52,52,2,2,0,100,10,10,10,10,10,10,1,2,0,2,0,0.21,2555,285,260
41236690,3,0.8,0.92,0,2,2,1,0,38.87845,-76.98461,Entire house,Entire home/apt,12,4,7,2.638489257,2,1125,2,2,1125,1125,2,1125,1,14,40,42,47,14,14,1,100,10,10,10,10,10,10,0,2,2,0,0,1.76,2806,237,27
41236765,1,1,0.99,0,25,25,1,1,38.91245,-77.02156,Entire apartment,Entire home/apt,5,2,3,2.056904851,3,1125,1,2,1125,1125,1,1125,1,27,57,74,349,0,0,0,95.20402085,9.730007474,9.55754858,9.840875093,9.820254111,9.698765894,9.535640786,1,24,24,0,0,1.531997805,463,1028.445847,337.1802049
41236768,1,1,0.99,0,25,25,1,1,38.91247,-77.02205,Entire apartment,Entire home/apt,6,2,3,2.056904851,3,1125,1,2,1125,1125,1,1125,1,16,46,73,348,3,3,1,67,5,10,7,6,9,7,1,24,24,0,0,0.36,463,250,21
41236770,1,1,0.99,0,25,25,1,1,38.91433,-77.02324,Entire apartment,Entire home/apt,5,2,3,2.056904851,3,1125,1,2,1125,1125,1,1125,1,27,57,83,357,0,0,0,95.20402085,9.730007474,9.55754858,9.840875093,9.820254111,9.698765894,9.535640786,1,24,24,0,0,1.531997805,463,1028.445847,337.1802049
41236774,1,1,0.99,0,25,25,1,1,38.91279,-77.02308,Entire apartment,Entire home/apt,5,2,3,2.056904851,3,1125,1,2,1125,1125,1,1125,1,20,50,75,350,1,1,0,80,10,6,10,8,10,8,1,24,24,0,0,0.54,463,55,55
41236777,1,1,0.99,0,25,25,1,1,38.91243,-77.02152,Entire apartment,Entire home/apt,5,2,3,2.056904851,3,1125,1,2,1125,1125,1,1125,1,27,57,82,357,1,1,1,40,6,6,10,10,10,2,1,24,24,0,0,1,463,27,27
41236781,1,1,0.99,0,25,25,1,1,38.91395,-77.023,Entire apartment,Entire home/apt,5,2,3,2.06069784,3,1125,1,2,1125,1125,1,1125,1,0,0,19,294,0,0,0,95.20402085,9.730007474,9.55754858,9.840875093,9.820254111,9.698765894,9.535640786,1,24,24,0,0,1.531997805,463,1028.445847,337.1802049
41241000,1,1,1,1,2,2,1,0,38.85984,-76.98575,Private room in house,Private room,2,1,1,1.653212514,60,1125,60,60,1125,1125,60,1125,1,0,0,0,265,7,7,1,100,10,10,10,10,10,10,1,2,0,2,0,0.78,1149,269,24
41245104,1,1,0.98,1,1,1,1,1,38.9412,-77.02235,Entire apartment,Entire home/apt,3,1,2,1.792391689,1,40,1,2,1125,1125,1,1125,1,4,23,40,43,45,45,1,98,10,10,10,10,10,10,1,1,1,0,0,5.06,1867,266,1
41258738,1,1,1,0,0,0,1,0,38.93218,-77.0326,Entire townhouse,Entire home/apt,2,1,1,1.973127854,2,14,2,2,14,14,2,14,1,0,0,21,111,1,1,0,100,10,10,10,10,10,10,0,1,1,0,0,0.13,295,230,230
41264233,1.575428333,0.917160468,0.84,1,0,0,1,0,38.90106,-76.99927,Entire apartment,Entire home/apt,4,1,2,2.11058971,1,10,1,2,10,10,1,10,1,0,0,0,0,12,12,0,95,10,10,10,10,10,10,0,1,1,0,0,1.3,295,276,228
41273598,1,1,0.96,1,0,0,1,1,38.90389,-76.99204,Entire guest suite,Entire home/apt,3,1,2,1.929418926,1,28,1,2,1125,1125,1,1125,1,0,10,33,73,26,26,4,99,10,10,10,10,10,10,0,1,1,0,0,3.41,294,228,13
41288772,1.575428333,0.917160468,0.6,0,1,1,1,0,38.90868,-76.98765,Entire condominium,Entire home/apt,4,2,2,1.707570176,1,1125,1,2,1125,1125,1,1125,1,0,0,0,0,1,1,0,80,10,10,10,10,10,8,0,1,1,0,0,0.12,1591,251,251
41289696,1,1,0.98,0,4,4,1,1,38.91356,-77.02039,Entire condominium,Entire home/apt,6,2,3,2.220108088,1,60,1,2,1125,1125,1,1125,1,29,59,89,364,7,7,2,97,10,10,10,9,10,10,1,2,2,0,0,0.75,1565,279,16
41297998,1.575428333,0.917160468,0.877953436,0,0,0,1,0,38.95557,-76.9974,Entire townhouse,Entire home/apt,3,2,2,2.301029996,1,5,1,2,1125,1125,1,1125,1,30,60,90,180,0,0,0,95.20402085,9.730007474,9.55754858,9.840875093,9.820254111,9.698765894,9.535640786,1,1,1,0,0,1.531997805,294,1028.445847,337.1802049
41298255,1,0.91,0.74,0,1,1,1,1,38.90844,-77.04953,Entire apartment,Entire home/apt,2,1,0,2.004321374,1,1125,1,2,1125,1125,1,1125,1,0,0,0,0,19,19,9,88,9,9,9,9,10,9,0,1,1,0,0,8.14,946,69,2
41312083,1.575428333,0.917160468,1,0,0,0,1,1,38.96838,-77.01617,Private room in house,Private room,2,1,1,1.579783597,1,7,1,1,1125,1125,1,1125,1,0,0,0,0,8,8,0,93,10,10,10,10,10,10,0,1,0,1,0,0.83,2284,287,216
41315957,1,1,1,0,1,1,1,0,38.8816,-76.98335,Entire guest suite,Entire home/apt,4,1,1,2.301029996,2,1125,2,2,1125,1125,2,1125,1,29,59,79,79,2,2,0,90,10,10,10,10,10,10,1,1,1,0,0,0.26,633,230,45
41320138,1,1,1,0,6,6,1,1,38.91027,-77.01134,Entire apartment,Entire home/apt,5,2,2,1.973127854,1,1125,1,2,1125,1125,1.3,1125,1,19,46,72,162,10,10,2,92,10,9,10,10,10,9,1,5,5,0,0,1.04,2092,287,21
41320653,1.575428333,0.917160468,0.877953436,1,0,0,1,1,38.91675,-77.00811,Entire townhouse,Entire home/apt,6,3,3,2.397940009,29,1125,29,29,1125,1125,29,1125,1,0,0,21,296,0,0,0,95.20402085,9.730007474,9.55754858,9.840875093,9.820254111,9.698765894,9.535640786,0,1,1,0,0,1.531997805,1917,1028.445847,337.1802049
41325296,1,1,1,0,3,3,1,1,38.9514,-77.02783,Entire guest suite,Entire home/apt,3,1.449906367,1,2,1,1125,1,2,1125,1125,1,1125,1,30,60,90,365,26,26,0,89,9,8,10,9,10,9,1,3,2,1,0,2.78,3265,280,50
41326764,2,0.78,0.87,0,2,2,1,1,38.92717,-77.02984,Entire townhouse,Entire home/apt,6,2,6,2.176091259,3,1125,3,3,1125,1125,3,1125,1,0,0,1,146,3,3,0,60,7,7,8,7,9,7,0,2,2,0,0,0.87,3539,102,55
41342070,1,0.8,0.96,1,0,0,1,0,38.88431,-76.98965,Entire apartment,Entire home/apt,3,1,1,2.243038049,3,60,3,3,1125,1125,3,1125,1,7,29,56,146,13,13,1,98,10,10,10,10,10,10,0,2,2,0,0,1.4,1559,278,10
41344281,1,1,1,1,1,1,1,1,38.85774,-76.98773,Private room in townhouse,Private room,2,1,1,1.653212514,3,1125,3,3,1125,1125,3,1125,1,0,10,40,220,16,16,1,99,10,10,10,10,10,10,0,1,0,1,0,2.05,3268,233,9
41352240,1.575428333,0.917160468,0.86,0,0,0,1,1,38.89091,-76.99895,Private room in house,Private room,2,1,1,2,1,3,1,1,3,3,1,3,1,0,0,0,0,2,2,0,100,10,10,10,10,10,9,0,1,0,1,0,0.22,2675,266,230
41352395,1,1,1,1,0,0,1,1,38.90221,-76.99337,Entire apartment,Entire home/apt,6,2,2,2.041392685,3,89,3,3,1125,1125,3,1125,1,12,38,68,332,33,33,3,99,10,10,10,10,10,10,1,1,1,0,0,3.46,2331,285,13
41368974,1,1,0.99,0,1202,1202,1,1,38.90754,-77.03225,Entire apartment,Entire home/apt,2,1.449906367,1,1.991226076,30,1125,30,730,1125,1125,709.8,1125,1,7,37,67,342,0,0,0,95.20402085,9.730007474,9.55754858,9.840875093,9.820254111,9.698765894,9.535640786,1,136,136,0,0,1.531997805,1408,1028.445847,337.1802049
41370307,1.575428333,0.917160468,0.71,0,1,1,1,1,38.90742,-77.00862,Entire condominium,Entire home/apt,3,1,1,1.903089987,2,1125,2,2,1125,1125,2,1125,1,0,0,0,0,4,4,0,100,10,9,10,10,10,10,0,1,1,0,0,0.43,1711,278,104
